document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
6263ce4b9a79475a7f964d7flZ6p4tr9TrOEpNSMoeJoqQ,"['шольцо', 'писать', 'письмо', 'призыв', 'прекратить', 'поставка', 'оружие', 'украина']",2022-04-23 10:57:30,lZ6p4tr9TrOEpNSMoeJoqQ,['6206513e9a79476587e1e14e'],6.925,5409f11ce063da9c8b588a12,"['54d9ca719a7947cc127170f8', '5409f200e063daa0f408af68', '575ae1c89a7947247da6bc2c', '614cb40f9a79477066594352', '621a3d0c9a794728d449ae5e']",17005,1.049,23.017
628df5339a794729d368e85a1h5-6NsIQB2JW27R1QTuig,"['песок', 'назвать', 'укрепление', 'рубль', 'повод', 'особый', 'внимание']",2022-05-25 09:29:29,1h5-6NsIQB2JW27R1QTuig,[],8.558,5409f11ce063da9c8b588a18,"['5631bb949a794737108a5623', '5453698ccbb20f4c0aebcdbf', '545caa9ecbb20f366651641e']",45528,1.052,33.502
62581fdf9a7947b7a83869c5JT9shWlyT1aVN5_wE5rh3A,"['эксперт', 'воспринять', 'намерение', 'илонный', 'маска', 'купить', 'twitter']",2022-04-15 05:30:21,JT9shWlyT1aVN5_wE5rh3A,"['60658eac9a7947642683712d','6115275e9a7947f605852bf7','561cc20e9a7947674469b1cb']",0.581,540d5ecacbb20f2524fc050a,"['54afcb049a7947629823e6ef', '543446d0cbb20f158e77b4c6', '5409f1dae063daa0f408af13', '5592920d9a794751dc8377b8']",5967,1.057,21.066
61fbd8c79a794779e44348a5yVBaSkiISGmqCnJbzKv6yA,"['канцлер', 'австрия', 'обвинить', 'россия', 'повышение', 'цена', 'газ', 'европа']",2022-02-03 14:49:28,yVBaSkiISGmqCnJbzKv6yA,[],0.0,5409f11ce063da9c8b588a12,"['56fe8bbd9a79472e634d0d6f', '5409f226e063daa0f408afd3', '61d87adf9a7947df81912fa7', '5409f15de063daa0f408ada7']",20485,1.187,38.257
6279650d9a794703ce7f0469N8dJTl21TCWr_Y1JAjEUyw,"['человек', 'погибнуть', 'страдать', 'сход', 'поезд', 'рельс', 'австрия']",2022-05-09 19:26:56,N8dJTl21TCWr_Y1JAjEUyw,[],0.0,5433e5decbb20f277b20eca9,"['5409f226e063daa0f408afd3', '545fa84bcbb20f85e14cfba3', '542b5794cbb20f7c0ab652cb']",867,1.065,25.375
625335e19a79477c2352c407-wSYoMqcSq-6cPA93NqO2g,"['канцлер', 'австрия', 'объяснить', 'цель', 'встреча', 'путин']",2022-04-10 20:23:14,-wSYoMqcSq-6cPA93NqO2g,['5bfd1d039a794755995093f8'],10.193,5409f11ce063da9c8b588a12,"['5409f226e063daa0f408afd3', '55c52f1b9a7947422f908009', '61d87adf9a7947df81912fa7', '58abcf539a7947f18bc079eb']",40462,1.054,36.007
620f805b9a79477b99dc1040tVstXgDZRf6q4x2X1GKdAA,"['кпрф', 'допустить', 'возвращение', 'зюганов', 'госдума', 'следующий', 'неделя']",2022-02-18 11:38:39,tVstXgDZRf6q4x2X1GKdAA,[],0.0,5433e5decbb20f277b20eca9,"['5409f3a9e063daa0f408b372', '54bd2da09a79470472562f4b', '5409f145e063daa0f408ad35', '5436c247cbb20f090653f53e']",4521,1.172,45.012
626d0f439a7947517cfb85f93i76hhwASg-Z2U0VpcVBBA,"['володина', 'поддержать', 'решение', 'газпром', 'приостановить', 'поставка', 'газ', 'европа']",2022-04-30 11:04:34,3i76hhwASg-Z2U0VpcVBBA,[],0.0,5409f11ce063da9c8b588a13,"['5409f15de063daa0f408ada9', '54986c919a79474919ad01f4', '5409f145e063daa0f408ad35', '5409f15de063daa0f408ada7']",11562,1.038,42.536
626d4b919a794763a980361edYRtA_A2T3q9NJVsbKHgyg,"['госагентство', 'сообщить', 'выход', 'гражданский', 'территория', 'азовсталь']",2022-04-30 14:50:30,dYRtA_A2T3q9NJVsbKHgyg,[],0.0,5409f11ce063da9c8b588a12,"['543d3460cbb20f079e577c75', '58b6f4f29a79474561a7bc66', '5444f159cbb20f1b736b0303']",21789,1.05,46.441
62008ceb9a7947537dc94d63HlMIBQjET9-U7KHqF5ZOjw,"['адвокат', 'сообщить', 'осудить', 'сша', 'виктор', 'бут', 'выйти', 'тюрьма']",2022-02-07 03:20:48,HlMIBQjET9-U7KHqF5ZOjw,[],0.0,5433e5decbb20f277b20eca9,"['5480fbb8cbb20f417495ba36', '5409f15ee063daa0f408adb0', '54dc854c9a7947798a412030', '544a0050cbb20f631acac5d5', '59e769999a794784016da06d']",5540,1.142,44.025
627455099a79473c2bab710cn0I9ZotDQTy8mFdrlG4TQg,"['антон', 'обвинить', 'сша', 'передергивание', 'заявление', 'ядерный', 'политика', 'россия']",2022-05-05 23:11:25,n0I9ZotDQTy8mFdrlG4TQg,[],0.0,5409f11ce063da9c8b588a12,"['54d510c19a7947184f116809', '5409f15ee063daa0f408adb0', '54cdb95a9a7947746817541f']",1975,1.043,46.734
628e524f9a79475f486987d9vIUP4ZWRSbG0HLjV1Z4EXw,"['военный', 'ростовский', 'область', 'приговорить', 'год', 'колония', 'госизмен']",2022-05-25 17:07:57,vIUP4ZWRSbG0HLjV1Z4EXw,['606dbb339a7947bd8e80a947'],4.792,5409f11ce063da9c8b588a12,"['54ca2b2e9a79475a8f3beea1', '545c641fcbb20fef6aa0ce0d', '5644702f9a79474b339be849', '547aae21cbb20f78c7650afe']",13410,1.029,29.664
623d5d1a9a794738cbf359ceyAJY4gZ8RqqY6HqusJ4GrA,"['медвед', 'назвать', 'грань', 'критика', 'власть', 'предательство']",2022-03-25 06:49:09,yAJY4gZ8RqqY6HqusJ4GrA,['619226fb9a7947e681606cc3'],3.199,5409f11ce063da9c8b588a12,"['543283d8cbb20f35cbd0f765', '5409f15de063daa0f408ada8', '54d0997b9a7947c72f2b7b73']",137746,1.123,32.325
620116019a7947077181ab27dTpzwkY3S1am2qCfj9Y8xw,"['россия', 'запретить', 'криптовать', 'страна', 'ехать', 'майнер']",2022-02-08 05:00:17,dTpzwkY3S1am2qCfj9Y8xw,['60658eac9a7947642683712d'],1.217,540d5ecacbb20f2524fc050a,"['598ad3f39a79477766335296', '5409f15ae063daa0f408ad8f', '574816159a7947d424d46df0', '5409f146e063daa0f408ad43']",30855,1.136,11.217
61fff2949a79472f9714d077ELg7q4ojRSGknfL0NDt-BA,"['рпц', 'назвать', 'дискотека', 'православный', 'обитель', 'турция', 'попрание', 'святыня']",2022-02-06 17:20:30,ELg7q4ojRSGknfL0NDt-BA,[],0.0,5433e5decbb20f277b20eca9,"['5426a035cbb20f7903d4f89f', '5409f1c3e063daa0f408aee7', '546c3807cbb20f4c1a8fb2a2', '595f97b09a794741fb64f271']",7075,1.172,21.724
625351f39a794782999ff6fap7SYj6hLQ-C1bpoFUfajgw,"['силуан', 'грозить', 'запад', 'суд', 'попытка', 'объявить', 'россия', 'дефолт']",2022-04-10 22:04:55,p7SYj6hLQ-C1bpoFUfajgw,['5bfd1d039a794755995093f8'],4.933,5409f11ce063da9c8b588a13,"['5409f292e063daa0f408b0fb', '54601c22cbb20f10b7ca02e7', '5409f257e063daa0f408b072', '5409f145e063daa0f408ad30']",22944,1.047,37.905
6204d0869a794751c6a18b70CqiqFhHDR3-X98rJdHKojw,"['bloomberg', 'оценить', 'дополнительный', 'доход', 'россия', 'изза', 'рост', 'цена', 'нефть']",2022-02-10 11:50:06,CqiqFhHDR3-X98rJdHKojw,['604f2c199a79478ec0029eae'],1.875,5409f11ce063da9c8b588a13,"['5409f208e063daa0f408af83', '5409f32de063daa0f408b21e', '5409f140e063daa0f408ad1d', '5474b5c9cbb20f452297141b']",26078,1.123,20.876
628bc2e79a7947f5c79d8829PsI0NTxWTnS5bFHtvcxr8A,"['госдума', 'заявить', 'скорый', 'рассмотрение', 'вопрос', 'лишение', 'рашкина', 'мандат']",2022-05-23 18:08:17,PsI0NTxWTnS5bFHtvcxr8A,"['606dbb339a7947bd8e80a947','5f7479ee9a79477734fb6f0e']",0.0,5409f11ce063da9c8b588a12,"['54c22e739a79476c97ff0fe2', '5409f3a9e063daa0f408b372', '562753629a7947619c6588c8', '543f7ad2cbb20fa499a4c88b', '5409f145e063daa0f408ad35']",1086,1.048,35.083
621140349a79470442697d49DSNaW7iFSA-2QSQCKIz1SA,"['премьер', 'польша', 'предложить', 'подумать', 'отключение', 'северный', 'поток']",2022-02-19 19:39:53,DSNaW7iFSA-2QSQCKIz1SA,['604f2c199a79478ec0029eae'],4.849,5409f11ce063da9c8b588a12,"['54366a01cbb20f810ba70f41', '5409f15de063daa0f408ada9', '544e08cccbb20fdfb429b81a', '5409f15de063daa0f408ada8']",9125,1.081,24.208
625c89cb9a79476e1becbbabIFzqQ4dQSFaZHpL7TxDSxQ,"['вучич', 'обвинить', 'спецслужба', 'украина', 'минирование', 'лететь', 'россия', 'борт']",2022-04-17 21:43:22,IFzqQ4dQSFaZHpL7TxDSxQ,['5e1ddee09a7947609de2f69b'],6.048,5409f11ce063da9c8b588a12,"['5409f3c0e063daa0f408b40b', '5409f324e063daa0f408b211', '59d362479a79470891f41dc7', '5409f15de063daa0f408ada8']",9403,1.034,33.372
6292b2ac9a79473080fbe02csmija1nERzugUutRMEcGhg,"['рогозин', 'слово', 'водка', 'реагировать', 'заявление', 'глава', 'ек', 'нефть', 'россия']",2022-05-28 23:44:43,smija1nERzugUutRMEcGhg,[],5.882,5409f11ce063da9c8b588a12,"['5451eb6bcbb20f340d3062c4', '582546689a794750649b3a6a', '5409f183e063daa0f408ae32', '546031facbb20f5e476e7725']",14164,1.025,25.304
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,"['глава', 'курский', 'область', 'сообщить', 'обстрел', 'погранпункт', 'сторона', 'украина']",2022-03-29 11:40:27,8BgjuxOyQAmyu2jTTSQTLQ,['5a9fa2e39a79470cd086f61a'],1.062,5409f11ce063da9c8b588a12,"['54dc84879a79477970b4fa8e', '54272eedcbb20f67193b15bf', '54dca6b09a794714bd831b4c', '5409f15de063daa0f408ada8', '55928cc99a794751dc82fa53', '621a3d0c9a794728d449ae5e']",27113,1.099,28.226
626524019a79471fe3f8178dTX3U1-y3TvCIz5Eadc8Isw,"['минобороны', 'сообщить', 'спасение', 'раненый', 'офицер', 'вес']",2022-04-24 11:33:28,TX3U1-y3TvCIz5Eadc8Isw,[],0.0,5409f11ce063da9c8b588a12,"['5409f198e063daa0f408ae6b', '621a3d0c9a794728d449ae5e', '54a3bc719a79475cf558319d']",14745,1.083,46.985
620bef119a7947a84f34d2308v58vtxKQ6yYKSPXAZm3ag,"['решить', 'вопрос', 'заявление', 'путина', 'шольцо', 'переговоры']",2022-02-15 18:35:47,8v58vtxKQ6yYKSPXAZm3ag,[],7.33,5409f11ce063da9c8b588a12,"['5409f151e063daa0f408ad71', '58abcf539a7947f18bc079eb', '614cb40f9a79477066594352']",59704,1.39,60.646
627cdd7a9a7947010f9eccb2y1P8_E_rStOZIQFjAdaHiQ,"['глава', 'skyeng', 'назвать', 'егэ', 'сериал', 'конкурент', 'образование']",2022-05-13 06:31:15,y1P8_E_rStOZIQFjAdaHiQ,['6131f8eb9a794718ca935648'],1.482,540d5ecacbb20f2524fc050a,"['54dbace09a7947328d37457e', '546df4e3cbb20f92030c5215', '5409f168e063daa0f408adcf', '5409f292e063daa0f408b101']",9646,1.075,26.674
620669729a794770f4405658ITZ8vsabSl6StoVie1qgEQ,"['зюган', 'лечь', 'больница']",2022-02-11 13:51:48,ITZ8vsabSl6StoVie1qgEQ,['542f8085cbb20f3a1e334efb'],5.402,5409f11ce063da9c8b588a12,"['54bd2da09a79470472562f4b', '5409f3a9e063daa0f408b372', '591abcc59a79474a13944600']",73659,1.11,27.206
6282fbc29a794747b3ba5412NHKzRJyuRdqNvlS25aDYiA,"['ввс', 'сша', 'отчитаться', 'успешный', 'испытание', 'гиперзвуковой', 'оружие']",2022-05-17 01:56:34,NHKzRJyuRdqNvlS25aDYiA,['5edf68259a79470758e7ab2d'],2.831,5409f11ce063da9c8b588a12,"['620bad3d9a7947896d36e417', '5409f15ee063daa0f408adb0', '5433e218cbb20f863a189888']",12250,1.047,46.416
620060719a79474a1bc778ceI6Sm6AA1Rgikr1N3apc6LQ,"['мэр', 'оттав', 'ввести', 'режим', 'чп', 'изза', 'протест', 'против', 'ограничение', 'covid']",2022-02-07 00:14:18,I6Sm6AA1Rgikr1N3apc6LQ,[],0.0,5409f11ce063da9c8b588a12,"['5448295dcbb20f1f212b1589', '545f0de1cbb20f45c0ac9058', '5409f429e063daa0f408b5d3', '5577f72f9a7947f6177effbc']",14604,1.184,34.532
62580ac79a7947ac7deaf88dNunlLziETpKf4yIfXOTVSA,"['ск', 'провести', 'осмотр', 'погранпункт', 'брянский', 'область', 'обстрел']",2022-04-14 12:23:56,NunlLziETpKf4yIfXOTVSA,[],0.0,5409f11ce063da9c8b588a12,"['5409f414e063daa0f408b55f', '543e6d52cbb20fa8f2813058', '559292819a794751dc838174', '54272eedcbb20f67193b15bf', '5409f15de063daa0f408ada8']",1434,1.069,40.656
627535199a79478eb3366403tJoM4IedQWWvtiHPex1YHw,"['власть', 'город', 'бровара', 'киев', 'поддержать', 'дерусификация', 'улица']",2022-05-06 15:32:13,tJoM4IedQWWvtiHPex1YHw,[],0.0,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5576aa3a9a79471549e8b309', '599db2619a79479f1089794f', '555ee6fb9a7947834e4e415a']",1897,1.054,26.305
624f57cb9a7947fbdbcfcfd45CUAzs10TwWOwdg3dnyrFA,"['спч', 'ответ', 'поправка', 'закон', 'сми', 'напомнить', 'запрет', 'цензура']",2022-04-08 07:28:41,5CUAzs10TwWOwdg3dnyrFA,['5edf68259a79470758e7ab2d'],0.977,5409f11ce063da9c8b588a12,"['542a7903cbb20f183451f3bc', '542546d4cbb20fa4ab9bf9fd', '5425464acbb20f240250ba30', '5433f265cbb20fb9bc5cec6e', '5409f17fe063daa0f408ae28', '545b75b3cbb20f967f3a1403', '624fdc8f9a79471b195c878f']",12985,1.124,38.714
623a2bcd9a7947010109834d_CRrS6bHTQqfvJ9p3ja6VA,"['госдума', 'предложить', 'признать', 'российский', 'военный', 'украина', 'ветеран']",2022-03-22 20:25:58,_CRrS6bHTQqfvJ9p3ja6VA,[],0.0,5409f11ce063da9c8b588a12,"['621a3d0c9a794728d449ae5e', '5409f145e063daa0f408ad35', '5731e7589a7947e8310f6665']",69759,1.184,51.216
627f4b479a79474d0228b423Kz9kb7ncTs-w8yoN_5UcNg,"['минстрой', 'исключить', 'рост', 'стоимость', 'авиаплощадка', 'изза', 'новый', 'правило']",2022-05-14 09:27:12,Kz9kb7ncTs-w8yoN_5UcNg,['5bfd1d039a794755995093f8'],0.666,540d5eafcbb20f2524fc0509,"['54454b14cbb20f7668b12574', '55928fdb9a794751dc83463c', '5409f17ce063daa0f408ae1b', '5511b8259a7947d78c4b4c3d']",3433,1.07,31.722
61fec5e09a7947e83f4270ed-6CEl5RYSOyNyWKRnVrSHQ,"['ск', 'завести', 'дело', 'изза', 'повести', 'курск', 'манекен', 'фото', 'губернатор']",2022-02-05 19:12:06,-6CEl5RYSOyNyWKRnVrSHQ,[],0.0,5409f11ce063da9c8b588a12,"['5427e1a6cbb20ff82f9c4e65', '543fe51ecbb20f7c9e93b92c', '54dc84879a79477970b4fa8e', '55928cc99a794751dc82fa53']",5730,1.154,53.072
620808289a7947e477a2a6a1hERm0tsQQLOYIwQbwXHSCw,"['пушилин', 'счесть', 'провокация', 'взрыв', 'вблизи', 'донецка']",2022-02-12 19:28:50,hERm0tsQQLOYIwQbwXHSCw,[],0.0,5409f11ce063da9c8b588a12,"['5409f191e063daa0f408ae5c', '5427a33acbb20f0fc60a86a4', '5409f2c9e063daa0f408b17d', '5409f163e063daa0f408adc7', '552e5ee39a79477b088017fa']",25007,1.2,42.604
627756949a79470b6c689e6fBCnAI5eRTgm0YsG0RGEkcA,"['бывший', 'главный', 'силовик', 'гонконг', 'победить', 'выборы', 'глава', 'регион']",2022-05-08 05:53:29,BCnAI5eRTgm0YsG0RGEkcA,[],1.66,5409f11ce063da9c8b588a12,"['5426128acbb20f1e1630a5f7', '546c5d11cbb20fa1c8df533b', '5409f336e063daa0f408b236']",5390,1.071,29.889
61f987139a7947a6c57bcb02R_CfXhQgSQ22k056GaFQ_Q,"['фбр', 'предупредить', 'спортсмен', 'риск', 'мобильник', 'олимпиада', 'пекина']",2022-02-01 20:15:39,R_CfXhQgSQ22k056GaFQ_Q,['619226fb9a7947e681606cc3'],4.106,5433e5decbb20f277b20eca9,"['543452a9cbb20f9c392925e2', '57eca1d99a7947050f41e6d2', '544fc342cbb20f41ba375453']",21114,1.117,20.484
628df67e9a79472b99d0636aca-xVP9qSsCLo9QONHRWDQ,"['оон', 'предупредить', 'дефолт', 'страна', 'изза', 'конфликт', 'украина']",2022-05-25 13:03:13,ca-xVP9qSsCLo9QONHRWDQ,['619226fb9a7947e681606cc3'],4.645,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '54601c22cbb20f10b7ca02e7', '5409f1b7e063daa0f408aec4']",13199,1.061,36.632
6266cc9d9a7947a84c156f75W2sj63sUTz2U7jkJGafEuw,"['турецкий', 'правозащитник', 'получить', 'пожизненный', 'срок', 'дело', 'переворот']",2022-04-25 17:27:00,W2sj63sUTz2U7jkJGafEuw,['5a9fa2e39a79470cd086f61a'],1.438,5409f11ce063da9c8b588a12,"['5426a035cbb20f7903d4f89f', '549a4d569a79477d27a6d7aa']",2058,1.063,36.978
620647d39a794761001de2fcz0UA_UQTSL-56KF6nDx6tQ,"['госсекретарь', 'сша', 'обвинить', 'россия', 'стягивание', 'новый', 'сила', 'граница', 'украина']",2022-02-11 12:37:15,z0UA_UQTSL-56KF6nDx6tQ,['5878a2ec9a7947e531faf52c'],2.987,5409f11ce063da9c8b588a12,"['545d4dcdcbb20fbc56178bed', '5409f15de063daa0f408ada8', '5409f15ee063daa0f408adb0']",34826,1.173,35.138
620676c79a794778983c5445knYNNGKaTUaSp_XA6RpMhg,"['шойг', 'оценить', 'уровень', 'сотрудничество', 'великобритание', 'нулевой']",2022-02-11 15:23:27,knYNNGKaTUaSp_XA6RpMhg,[],0.0,5409f11ce063da9c8b588a12,"['5436346acbb20f86b01e0401', '5409f1afe063daa0f408aeb7', '5409f198e063daa0f408ae6b']",16268,1.168,47.215
61fb894c9a794751595a6ff3yfcODULGSw2Dzodfelkb3Q,"['белоруссия', 'сообщить', 'захват', 'украинский', 'дронашпион']",2022-02-03 08:34:35,yfcODULGSw2Dzodfelkb3Q,[],2.403,5409f11ce063da9c8b588a12,"['5409f3a7e063daa0f408b368', '542d1e28cbb20f862ac2c1f6', '5441ec06cbb20f265fe01386', '5409f196e063daa0f408ae67']",57049,1.129,35.969
625978e99a79473792ad0746ULrzyAtgSze-YA7mcA45BA,"['белгород', 'книга', 'сенатор', 'женщинебоговидец', 'сменить', 'глава', 'дума']",2022-04-15 15:27:37,ULrzyAtgSze-YA7mcA45BA,['5a9fa2e39a79470cd086f61a'],3.357,5409f11ce063da9c8b588a12,"['55686a349a7947102532e138', '54dcaa669a79471bacf43a39', '54d1c0889a794742bd31d6e1', '589ad8aa9a7947629595acd0']",4777,1.061,33.578
626f3e229a7947470adbc3c4ahrRBPP8TV65irX3V6KIZA,"['четыре', 'человек', 'погибнуть', 'крушение', 'легкий', 'самолет', 'канада']",2022-05-02 02:26:11,ahrRBPP8TV65irX3V6KIZA,[],0.0,5433e5decbb20f277b20eca9,"['5409f1abe063daa0f408aeab', '5446d54dcbb20fbb25f92ea2', '5409f191e063daa0f408ae5e', '544c0e3ecbb20f5e81dd67fa']",1928,1.048,38.122
62555a109a79473be3d198e1YGS1pu0lRzOJFC1ujwcamw,"['регулятор', 'германие', 'сообщить', 'запас', 'газ', 'хранилище', 'хватить', 'осень']",2022-04-12 11:59:27,YGS1pu0lRzOJFC1ujwcamw,['5b4c70ae9a79472e05ca3037'],0.0,5409f11ce063da9c8b588a13,"['5409f15de063daa0f408ada9', '5409f200e063daa0f408af68', '54dc84999a79477970b4fbb8', '56a74f9f9a79473c0f4b2f84', '588641ae9a79474a3eb08db1']",8194,1.082,43.776
625855c29a7947d1aecc13dfaogbNyiXSISzUAuhJP-RRg,"['ростех', 'просить', 'передать', 'пакет', 'государство', 'ростелек']",2022-04-14 18:47:36,aogbNyiXSISzUAuhJP-RRg,"['619226fb9a7947e681606cc3','57e8dfc59a7947693823075f']",1.71,540d5eafcbb20f2524fc0509,"['54f819d29a794725e3e8da92', '5409f23be063daa0f408b010']",5687,1.06,33.111
623ce02d9a79471ae4a47d9f6LDZv_OXSYuKUqNTBNWn8A,"['минпросвещение', 'обсудить', 'идея', 'мединский', 'воспевание', 'россия', 'школа']",2022-03-24 21:43:49,6LDZv_OXSYuKUqNTBNWn8A,['5f106dd79a7947e2d2c14f68'],2.456,5409f11ce063da9c8b588a12,"['546b54d1cbb20f84b19814b7', '5e1c5f109a794753505b7acb', '548f9d8d2ae59686876519a9', '5749aadd9a79479db333799e']",21521,1.162,39.445
61fa0ad19a7947c1014f6ce53sQKOtyCQdKGN8nuPIKy5g,"['замешательство', 'джонсон', 'встреча', 'зеленский', 'попасть', 'видео']",2022-02-02 05:10:07,3sQKOtyCQdKGN8nuPIKy5g,[],0.0,5409f11ce063da9c8b588a12,"['5409f1afe063daa0f408aeb7', '573809129a7947949c3016fe', '59e769ab9a794784016dbf12', '5409f151e063daa0f408ad71']",32649,1.252,61.552
62827a989a794727b1ae64e2JLMMuG1gQbKgeFk_axB-7Q,"['еврокомиссия', 'объяснить', 'схема', 'плата', 'газ', 'россия', 'нарушение', 'санкция']",2022-05-16 17:16:10,JLMMuG1gQbKgeFk_axB-7Q,['5b4c70ae9a79472e05ca3037'],4.037,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada9', '5409f183e063daa0f408ae32', '54dc84999a79477970b4fbb8', '5409f20ee063daa0f408af99']",14330,1.058,25.652
624bdd149a7947332348a1a7UKVGipuDRWyssl5ZMr-iiQ,"['переговоры', 'сахалина', 'датский', 'компания', 'проект', 'курила', 'остановиться']",2022-04-05 07:18:37,UKVGipuDRWyssl5ZMr-iiQ,"['6206513e9a79476587e1e14e','54215736cbb20f5cdfa7a8ce']",0.0,540d5eafcbb20f2524fc0509,"['5981bdd29a79475698501b7b', '555bffeb9a79473b32299028', '5430b863cbb20f5b50fb21d0', '544ef24fcbb20f7c272187f1']",11350,1.186,40.432
626d627d9a79476941d99592kyxsRdHYS3ucEYTlxRrIyw,"['эрдоган', 'призвать', 'россия', 'украина', 'действовать', 'здравый', 'смысл']",2022-04-30 17:09:43,kyxsRdHYS3ucEYTlxRrIyw,['5bfd1d039a794755995093f8'],4.274,5409f11ce063da9c8b588a12,"['563388ca9a79475cce38995a', '57ff98c09a794713de3af72b', '5426a035cbb20f7903d4f89f', '5409f1b7e063daa0f408aec4', '621a3d0c9a794728d449ae5e']",9420,1.047,31.688
623b031f9a79474a28a2ce99AL-9lSRYR46n0_5tw7Bd0A,"['региональный', 'победитель', 'world', 'press', 'photo', 'фотогалерея']",2022-03-24 18:29:22,AL-9lSRYR46n0_5tw7Bd0A,"['5b8403979a79477107927783','622f6c389a79478decf07e76']",0.991,5433e5decbb20f277b20eca9,"['5409f144e063daa0f408ad26', '55928edd9a794751dc832df4', '54b8e7289a7947321a6f0923']",15460,1.209,48.81
